,stock,snp500,industry,oil,cci,bci
265,KIM,0.5345031205687694,0.5595099517579522,-0.3850648770856233,0.7222573319580291,0.69752897906993
266,KLAC,0.41145619247386334,0.19931783237879083,0.1204486868040873,-0.2942178001083097,-0.31535724809218796
267,KMB,0.4707921681719244,0.052843165809152076,-0.30738825566785877,0.1701763703619137,0.14432179307698265
268,KMI,-0.4577239365299829,0.4518382638779569,0.6553874245571011,-0.2856123875999643,-0.3041766540313114
269,KMX,0.7848597197073999,0.28332921049938353,-0.9233888678872001,0.9221044024112149,0.9358385320817055
270,KO,-0.397690710159123,0.18008575354073708,0.6872156871897968,-0.5102554400808677,-0.5559684964178638
271,KR,-0.13628488178203302,0.13354865862968052,0.37702602339772806,-0.10846417469726853,-0.15063769499568644
272,L,0.16402653712419052,0.05550351978005432,0.2753912631654813,0.0649888826743976,-0.008628615785623543
273,LDOS,-0.28061837274924256,-0.10141227606554995,0.1966011776807916,0.12767423413932202,0.1260679828975273
274,LEN,0.5956252496148664,0.25136462733792075,-0.2475626748805332,-0.06060483881337701,-0.06528752705066827
275,LH,0.819257628784484,0.12920803172585388,-0.8514800911309293,0.8819373431123105,0.8800378671794532
276,LHX,-0.009988477141411507,-0.1330411890931276,-0.2265376645263791,0.5393932824047899,0.5540537020903402
277,LIN,0.28812156764468744,-0.012360395292978568,0.21838002067725298,-0.38544816101165613,-0.4162140317268577
278,LKQ,0.217822410203679,0.14034255771429233,0.03236482027802098,-0.2585030142301381,-0.26718556744266814
279,LLY,-0.37094882391048534,-0.05303367881205115,0.6980429291351937,-0.8814559478973425,-0.8750433906959305
280,LMT,-0.6186918773867993,-0.05869535130931453,0.9338839207541629,-0.8545781553305521,-0.8812817696771695
281,LNC,0.5474295881596488,0.2355259794752903,-0.7652250690503776,0.9467023271370222,0.9551051791934053
282,LNT,0.3510785690084339,0.07516564580962627,-0.4573521192953222,0.6321119684765465,0.630511964334004
283,LOW,0.8398518316141792,0.3175714256785513,-0.4626438056609163,0.450384654129112,0.43502159431288523
284,LRCX,0.9145018111043453,0.3107588978275468,-0.6168441992560083,0.4772775820561703,0.4606823606734544
285,LUV,0.6316283248296016,0.07023820276255385,-0.7810212189484338,0.9235495172757281,0.9353402446468293
286,LVS,-0.04105717665591037,0.029330089472182123,0.4090837831315625,-0.6394451691459394,-0.6620372486163091
287,LW,-0.38150420730394263,0.07042740308783897,0.66271494207292,-0.9002148049894225,-0.9042430288159798
288,LYB,0.4572898026065995,0.13489219577708925,-0.26115583276397003,0.5194038008174011,0.4597285310562457
289,LYV,0.7362455154760014,0.3823482186729639,-0.5558501316248127,0.7489095036668344,0.7336201488932106
290,MA,0.4606875207105924,0.0392536372334262,0.0421768268608104,-0.14221259497289676,-0.1814097606268126
291,MAA,0.7181823624179012,0.6236573094328737,-0.7075007462025816,0.9127909794607502,0.8922553850723893
292,MAR,0.18490678621433937,0.03627827705498615,0.4816871787413916,-0.3950363007963624,-0.4388407723380966
293,MAS,0.8755397849155429,0.18427618145938543,-0.7849084576406351,0.7316854965128058,0.7208568460979746
294,MCD,-0.07444858589398454,-0.020702485568655143,0.5141677922066561,-0.7233809416769739,-0.7344734821749702
295,MCHP,0.6432631644239343,0.271321907671197,-0.22420493608964248,0.027179978098284575,0.007250264042705759
296,MCK,-0.6348855529676518,-0.09186341121796196,0.9269643340689463,-0.9565355362694064,-0.9609657155295979
297,MCO,0.9529421530511797,0.21476078715890393,-0.8020741820787417,0.6893343353666371,0.6924275802891254
298,MDLZ,0.11856606174276099,0.11100663896928943,0.35904726602294085,-0.5129238523190551,-0.546938614295203
299,MDT,0.7194015078953316,0.10702249984946129,-0.9005279437960992,0.9148896230298108,0.931649653399662
300,MET,-0.2765395798407006,0.12119675206501035,0.3063252112019607,0.023466761050035354,0.016235536666507108
301,META,0.879382698376067,0.45008560416685794,-0.8423428978877925,0.65533733413961,0.6626980169786607
302,MGM,0.7677633781752551,0.31666529979559166,-0.3620553845876526,0.2746329570687993,0.25252316185494783
303,MHK,0.7114907521272901,0.27604826414078304,-0.9255386729162611,0.9365752827388064,0.9423569937219303
304,MKC,0.5213089339162051,0.09577101024985343,-0.21537039809214575,0.4461502558077804,0.4078511806343895
305,MKTX,0.6302285447164656,0.20387709478418595,-0.7676249041127341,0.672892142359204,0.6588520094350702
306,MLM,0.8119029270572435,0.03684282733232349,-0.3302864175024855,0.18283824793354803,0.17943841976598576
307,MMC,0.21598680520617602,-0.06577476008384574,0.34680784863576286,-0.503756882289593,-0.5065083620258493
308,MMM,0.6376508736965354,0.06448412853936064,-0.8691796342258423,0.956114618162424,0.966583602775193
309,MNST,-0.14580653884360242,0.03619544635487752,0.36343449476709233,-0.7007523334980775,-0.6968536169174757
310,MO,0.3526012401444333,0.05256885615450406,-0.19863408010193218,0.5168395945224581,0.4693720328032312
311,MOH,-0.3180999169798317,-0.04906833385965691,0.4265022805974131,-0.2511388560288096,-0.21934754488680405
312,MOS,-0.43293320455879786,0.0778793674012842,0.517731437176766,-0.1258102321946073,-0.15488193430183675
313,MPC,-0.6520568352683928,0.5448574673840765,0.9244363821044508,-0.9485678704956951,-0.965939157433464
314,MPWR,0.692299894853555,0.2615625114108295,-0.45106718171417565,0.2486872790442336,0.24999527951880363
315,MRK,-0.5037243307497434,-0.05397689682575345,0.7826745545834434,-0.9082431254756794,-0.9227945237029804
316,MRNA,0.5174316208491551,0.10829518163849479,-0.8345714777481501,0.690865787262114,0.7254601618900153
317,MRO,-0.7378638133404415,0.6151896512929428,0.9650697712607332,-0.7409308437754949,-0.7603101831380792
318,MS,0.7103284538923632,0.251909149633798,-0.6821248952497695,0.6015927870163995,0.6019276429144328
319,MSCI,0.7220433618129826,0.20860971465380038,-0.743850170841202,0.5866669287210792,0.5984249897433668
320,MSFT,0.8854187771153207,0.2927972229883667,-0.5569464416001746,0.4029529079359276,0.397927172217285
321,MSI,0.1466366698470885,0.13107866776957194,0.2508903501839396,-0.5451415270704909,-0.5425736582378664
322,MTB,-0.1715647124392217,0.09545563738450362,0.03479760169480239,0.28760625683868296,0.2970604210693487
323,MTCH,0.7222664864042558,0.49520214985838495,-0.9181074268640154,0.9687133608109224,0.9803602489279047
324,MTD,0.5478424523306548,0.11957716456547608,-0.4162459495829265,0.32810778439068305,0.29907293651565087
325,MU,0.8474923099078703,0.2310628254880863,-0.671752799079522,0.7876130589874184,0.7514256142456417
326,NCLH,0.8432959998871893,0.32749013700776186,-0.7686189970718244,0.7412489848886782,0.7605129142765344
327,NDAQ,0.3775479007919053,0.20108592728275018,-0.5370736660608819,0.5004496898900435,0.5382720600067881
328,NDSN,0.6829033573987355,0.23065369831217736,-0.4703888978606001,0.3546058457968762,0.381479792512076
329,NEE,0.3021382313880461,0.004879127570674919,-0.4746077218503965,0.4328180791383814,0.46966671123966874
330,NEM,0.3847351739762543,0.1468103910363233,-0.33152664816174804,0.6938725811575761,0.6413260324472196
331,NFLX,0.8369602970594429,0.43484773964573287,-0.77442350553208,0.61250459208389,0.6285759943565723
332,NI,-0.19775130345191133,0.17956473441336457,0.4433894627963016,-0.17705760498154235,-0.22436413493975246
333,NKE,0.8151982493614441,0.3357754377790292,-0.8610189524899825,0.8297491689499529,0.8167252435103621
334,NOC,-0.8314723239796766,-0.1573561691861508,0.912455085180979,-0.8146498866552272,-0.8090351182233121
335,NOW,0.922889099145287,0.2814937685664317,-0.8524928961388655,0.7627136105548684,0.771787473275512
336,NRG,0.13712582954941968,-0.03298815605744129,-0.4385537155034726,0.5290655879504134,0.5770187291938285
337,NSC,0.6678013695210179,0.09865386124465453,-0.5959878991405165,0.7964385704043297,0.7893620872451033
338,NTAP,0.8835315585615465,0.24377243784929936,-0.8285258118221416,0.865074731485451,0.876077450654492
339,NTRS,0.5889859667546962,0.2640772192690892,-0.7325771401051828,0.9399410634914647,0.9237627355146026
340,NUE,-0.26242273382078035,0.010488828528275491,0.7370578806763208,-0.7254823008347978,-0.7551441946881992
341,NVDA,0.6494700215143497,0.2519218192480777,-0.14926659964892477,-0.03440963806741752,-0.05138243582064001
342,NVR,0.5808621337392585,0.23450062328786903,-0.1762308529500251,-0.08007518163020029,-0.10397444434288243
343,NWL,0.47999613347263653,0.16203315636296048,-0.7377435430511663,0.9331676933815304,0.9286126613062954
344,NWS,0.8830583990675192,0.4832005637969269,-0.7048023341250816,0.7641060407071706,0.7601460082691615
345,NWSA,0.8838321111638129,0.4910094914883926,-0.7377627565307439,0.7760848149725117,0.774719518887946
346,NXPI,0.915557838499367,0.30162807390547675,-0.7326317673849793,0.6236700163145418,0.6155622877689059
347,O,0.4106997157611829,0.5207553444265024,-0.4975738289279574,0.6864170552816207,0.6694453480448497
348,ODFL,0.5269389464363476,0.25545614915136206,-0.040383145733186306,-0.11611594629369056,-0.13737642832205638
349,OGN,0.28254569088018905,0.045503582565428004,-0.519679062553285,0.8096639824254431,0.7939110551731143
350,OKE,-0.015642799959469104,0.3490306003198735,0.5399882002848364,-0.2346514960782206,-0.2897191134029396
351,OMC,0.07800848223514607,-0.10042242009610107,0.4197291358262176,-0.5000556770546665,-0.5455292070938866
352,ON,-0.13727331950589977,0.033229420300074496,0.6134306903483873,-0.7801104164865554,-0.7928196141196352
353,ORCL,0.5498607515473891,0.23687389541604778,-0.12911730238685562,-0.14542125808750395,-0.14290044938749266
354,ORLY,-0.257211759630917,-0.08313163620193646,0.6795553555908446,-0.8587178876436619,-0.8638939261546965
355,OTIS,0.6879268025553449,0.27291155939562056,-0.4417575202708443,0.18930234388018896,0.1808070848559615
356,OXY,-0.8056388577115629,0.6014505122363025,0.9576955030170067,-0.8466103521371647,-0.8519081306269801
357,PANW,0.26871046308822405,0.11591186253397966,0.24956898410729933,-0.34588028276017163,-0.3553242707063928
358,PARA,0.6060164546391758,0.464459705155188,-0.8180521109481484,0.952892878301508,0.9486768031100534
359,PAYC,0.617917520902342,0.1853911879928388,-0.8326349951965716,0.6915614762765424,0.7459365915097149
360,PAYX,0.31074420797800967,-0.0009886982527069358,-0.10421950457455344,0.39261676430759757,0.3861833928067995
361,PCAR,-0.07850104823247105,0.1407564276625528,0.5758698257899828,-0.7407882910302732,-0.755076771385233
362,PCG,-0.2901302817862925,0.05671262660449877,0.7225528125836347,-0.8390991042936398,-0.8549376818364454
363,PEAK,0.6443664961930029,0.6082454843672228,-0.773981252151645,0.9487846983323273,0.941655593192933
364,PEG,0.46680104987406,0.10273113711735031,-0.24046564675191925,0.46857775376742444,0.43342003249445105
365,PEP,-0.28642524229573163,0.13561658681740432,0.7141104531887568,-0.8114657665090421,-0.8271091292012943
366,PFE,0.14097058605428006,0.02299486068904513,-0.295998314907011,0.5813891938310143,0.5550748481353371
367,PFG,-0.4102887686769377,-0.0199477109800203,0.6893068073305055,-0.618198814633025,-0.6242960374778829
368,PG,0.5891342841988517,0.1153225440505756,-0.16789648906611368,0.30148989287513667,0.24165324168629548
369,PGR,-0.6445475599982065,-0.2086057233690352,0.8782126376159004,-0.9413014836313773,-0.9648985786422446
370,PH,0.40338768223342997,0.24915646210118306,0.11624687537156676,-0.32870269067304847,-0.3443355036123376
371,PHM,0.4089039109935187,0.15520368478482052,0.022662069947446534,-0.3005285266634036,-0.31400782433066193
372,PKG,0.34386771911522446,0.13080258894500324,-0.23841870277678198,0.4906523190174978,0.44460995319928326
373,PLD,0.7970164371092023,0.5656570053613801,-0.5532628019789978,0.7376680808532742,0.6964790485255887
374,PM,0.11780388525530078,0.05312675992078906,-0.036311261512478786,0.18748133570164474,0.14594908926982367
375,PNC,0.5613864746127195,0.2726474156930147,-0.7135401361975637,0.8998843041754724,0.9005979163517032
376,PNR,0.8891947944715347,0.23263716439153656,-0.8367352072372899,0.6653066371881203,0.6705408962377551
377,PNW,-0.03879171927579924,0.10957063054921373,0.34982084682709236,-0.4989935121206813,-0.5085570833258533
378,PODD,0.2049755022823088,0.07207798053541091,-0.045920825108704086,-0.22214542440557705,-0.2051643046889664
379,POOL,0.8620237264423646,0.3184878014848076,-0.8595063846148179,0.9130467812023498,0.8994410308786472
380,PPG,0.8997077987298651,0.05135088865783259,-0.7608634955760464,0.6150722890980459,0.6133013485215112
381,PPL,0.30093354319197985,0.05878535843947665,-0.3365937191842692,0.4131264375261871,0.3999459866831526
382,PRU,0.46404016084063593,0.26718662163009854,-0.4298617643540385,0.7495516377948412,0.7395095872029606
383,PSA,0.5225690720868359,0.5438032569816669,-0.4138762891973157,0.686277304500472,0.6558693383185237
384,PSX,-0.6265219633411749,0.5635379033781237,0.9324675003851165,-0.8440915457627854,-0.8687617711879089
385,PTC,0.1891109894128447,0.13930997189586647,0.08359412879062127,-0.4105327308429951,-0.3893888853888737
386,PWR,-0.27805742457250976,0.06973802446268529,0.6577686995511316,-0.8624467343024712,-0.8575288805048727
387,PXD,-0.6111293595775126,0.533224570218233,0.7862595834342675,-0.4371848580257781,-0.4589048056391825
388,PYPL,0.6510215579971371,0.20897022050350927,-0.925556626218723,0.8225305938557965,0.8545554106779558
389,QCOM,0.6751857766400479,0.17522962737428766,-0.6369120803339218,0.7833536008040413,0.7541532849885981
390,QRVO,0.78931643640811,0.22369134612272099,-0.9346300189110169,0.8831635079995581,0.8935345321575522
391,RCL,0.7984903231982919,0.304635012156072,-0.40662079482844127,0.3177700524017855,0.3076860044958356
392,REG,0.7806301311430051,0.5676832459250881,-0.6056102940085925,0.8016072345781471,0.7760501797062931
393,REGN,-0.3539970712125951,-0.018142582104950875,0.6246109873104921,-0.7502074594931046,-0.7642597907411598
394,RF,0.23798055506969037,0.23744709751055496,-0.1927509353294034,0.46218644635014694,0.4540215348833548
395,RHI,0.7473632651727299,0.09207157765921727,-0.7125071362888705,0.917334263616329,0.8979448705922024
396,RJF,-0.15276081142329126,0.08578641605978957,0.45900187082950206,-0.2603566839459799,-0.25292252627034273
397,RL,0.7155980948407764,0.3055070804579596,-0.3094828037188164,0.22354573764814994,0.193815272013522
398,RMD,0.6841804728653398,0.11726598753658482,-0.8889171559550821,0.7453677354936508,0.7808243220238266
399,ROK,0.8125603214797654,0.28509791067366475,-0.5239969749889782,0.31166258316949813,0.31497657434089665
400,ROL,-0.15129683791798457,0.09268467487213912,0.3094725305169803,-0.596675758439466,-0.5460767877032513
401,ROP,0.8842406876405551,0.28511512556824303,-0.5377479045636665,0.4665336717393961,0.4561004588132979
402,ROST,0.4522201971909865,0.24259435362155768,-0.2629909379552366,0.07147304316241114,0.0748559625811478
403,RSG,-0.01949633742815363,0.0495564595540086,0.35233230582076097,-0.534119759172829,-0.5045097704445555
404,RTX,-0.28877008846438884,-0.0004207565834012141,0.7191855476572094,-0.5347162364101473,-0.5905011539939711
405,RVTY,0.7012038035724758,0.10625804560532308,-0.8355866391044539,0.9549529598040306,0.9494389683929568
406,SBAC,0.40902658654372764,0.5589984422671569,-0.6638309734267176,0.8501677119070631,0.851291155382538
407,SBUX,0.5185059140931114,0.27499917376839866,-0.48136153349189226,0.196989634064614,0.2112442310929908
408,SCHW,0.31038835322327385,0.25378257267882054,-0.3034999347383542,0.5450932086606616,0.5401985580066818
409,SEDG,0.1813286282576005,0.08539789022635413,-0.08918555480131626,0.07409698136017988,0.06237411860947379
410,SEE,0.4772026431892301,0.14271751273738448,-0.5534247337213575,0.8580588498706436,0.8266452542220458
411,SHW,0.8504099155981953,0.08665132842504666,-0.8355143359828509,0.8292294183244042,0.8280545601289524
412,SJM,-0.40679928213304467,0.11682072071722742,0.7636035038707072,-0.843656427589743,-0.8684972780787712
413,SLB,-0.49868879571652985,0.5347275525309002,0.9003624621910962,-0.8388351151039135,-0.866450516781458
414,SNA,-0.010176152409657876,0.15982169278467762,0.4455024767125286,-0.6897997028717369,-0.6904799779352291
415,SNPS,0.21161295376752137,0.1458179593972045,0.20120760144021563,-0.5136449074726958,-0.5119554693741679
416,SO,-0.333272211226145,0.19276306470339213,0.4401578819194805,-0.40043304983438543,-0.40468552355122756
417,SPG,0.8457869384352706,0.48837474915508,-0.6469146046843158,0.7366899698598062,0.7146219323602068
418,SPGI,0.9471682227809181,0.229539725905486,-0.8390044168477535,0.754787590920481,0.762733495171477
419,SRE,-0.6665438750777885,0.201684785801923,0.7960410128184395,-0.6276895061125521,-0.6375814652389584
420,STE,0.7961151310839291,0.0894036076481183,-0.5651934093266049,0.7110345976772867,0.6797670463376909
421,STLD,-0.47012880494579434,-0.03749607344829097,0.7906404682854071,-0.8537443711671877,-0.8758495186774651
422,STT,0.7099894414010861,0.2756265016596838,-0.6088666158440588,0.6565221057574299,0.6347530508518275
423,STX,0.7452949059861379,0.18614183693801267,-0.7455155044276943,0.8972399313565276,0.8661706505507264
424,STZ,-0.10008197675737494,0.11469861936060739,0.4305713567944791,-0.34687822937873014,-0.3441121520252379
425,SWK,0.8091407930812197,0.11523341992773828,-0.9197761528036025,0.9697536238313503,0.9674410110127283
426,SWKS,0.8299197134067884,0.24436680329863272,-0.9256209248354574,0.8512305185614877,0.8560180002717686
427,SYF,0.7698391733657114,0.26508782845818346,-0.8593593449081319,0.8577732154730582,0.8730428812305945
428,SYK,0.5913644882419932,0.09938483687685887,-0.1946547248887712,0.02449195364351489,-0.0008358163417508523
429,SYY,-0.2527237392301521,0.056561678613859113,0.09307364438438041,0.2240474862866911,0.22586489559282696
430,T,0.006234026686283328,0.17343391656538576,-0.34663689982551465,0.5084376919358577,0.4794490589595488
431,TAP,-0.1442161285508247,0.10170775902873527,0.5320450857840804,-0.6622490749270343,-0.6673471464785293
432,TDG,0.2504539408898682,0.19934329686484023,0.27691600366165003,-0.48082536596363673,-0.49697131011636014
433,TDY,0.6760800538351737,0.19903152137459607,-0.4386698405775154,0.5133319211424859,0.47718587007043134
434,TECH,0.771682264735853,0.11754521089799226,-0.908531540677462,0.9259951300201716,0.9407567454138825
435,TEL,0.9142315833994534,0.2917527945419777,-0.7975738190222001,0.7232805013025754,0.7226088185992215
436,TER,0.8869387140962377,0.27717396655772003,-0.7002173850229598,0.7200882280364099,0.6878660232283186
437,TFC,0.5076508350351555,0.26709988836046644,-0.679789668740854,0.8854119671515512,0.8828728376295556
438,TFX,0.7698814131550379,0.12385681544346956,-0.8565779717694542,0.9054624383170687,0.9002282965502829
439,TGT,0.7035344513860731,-0.07258534367270304,-0.8189281884066125,0.925862624842593,0.9237141918901888
440,TJX,0.11063435375375123,0.0982104685960048,0.24211655289183423,-0.5004223853562381,-0.5048837698148496
441,TMO,0.6630330670245497,0.09383620769973433,-0.5941797977929757,0.6438325591048905,0.621850248722217
442,TMUS,-0.6899373072300776,-0.39380333430463244,0.6714766623304728,-0.8049201596932564,-0.7838192629266653
443,TPR,0.536168887126901,0.25628100174806034,-0.21649573281376291,-0.010038222981762027,-0.03266262271046883
444,TRGP,-0.49594561616892785,0.5821447278729623,0.9328773085547999,-0.785311498212566,-0.8177785540563605
445,TRMB,0.6801301352033233,0.17043668593906625,-0.9126401935547449,0.9326505030233001,0.9539293601766583
446,TROW,0.7674291718754218,0.23609628325190582,-0.9336221153611132,0.8849805944205378,0.9034947427255319
447,TRV,-0.44621401805281513,-0.07838357008292106,0.8026823172154393,-0.6362534014692345,-0.6762433029216727
448,TSCO,0.2531172755951676,0.12739487460381593,0.21076490187605557,-0.21033571361907566,-0.2684406655841481
449,TSLA,0.6840393515210138,0.1963357782820028,-0.5894464707885649,0.6989232628529333,0.7050066826664428
450,TSN,0.33398526369075193,-0.0033022725660492303,-0.49491388035413775,0.8102244426768506,0.7888304284598123
451,TT,0.5562671810246589,0.26393692321768153,-0.3489179491165124,0.0588059720808953,0.06986664352166892
452,TTWO,0.896862699625315,0.4824001412889485,-0.8437680906013523,0.8014366802981329,0.8069149760768646
453,TXN,0.8066685857364285,0.268945270183268,-0.6885943799975809,0.58841709741391,0.5977584562371226
454,TXT,0.6783217013548511,0.22577297258112225,-0.42446765822477767,0.47795078219823156,0.45292120822867843
455,TYL,0.9168631731759118,0.2679117048283618,-0.88307599334974,0.815933814135082,0.8287793126458578
456,UAL,0.5204565221769025,0.24299460219945115,-0.0918102425130847,-0.0025821966816550147,-0.023630324439547146
457,UDR,0.785025613902411,0.6224552478999446,-0.7715037310937469,0.9296872036467265,0.9135663978483052
458,UHS,0.5547967009371807,0.120521907063815,-0.18796380277592398,0.14739179196287858,0.11876378345340192
459,ULTA,-0.372859502751088,-0.08736782406525054,0.6328644651540951,-0.7696710108135479,-0.8007060551341623
460,UNH,-0.6022831231560288,-0.09068455718429021,0.7608486033143317,-0.5979465829365839,-0.6019176852844347
461,UNP,0.6201533982556682,0.051336976541143456,-0.43852649930155796,0.7101318085558177,0.6866682229917218
462,UPS,0.7257087290939932,0.11379624486042288,-0.5859358011579695,0.710455690745589,0.6858383753902106
463,URI,0.2798525867802303,0.23759437008974965,0.15708053471505218,-0.320309652007915,-0.33510788296081007
464,USB,0.5326991712867163,0.2689867190860579,-0.7159329385028006,0.9106424543383265,0.9070618728679615
465,V,0.4891612812367797,0.0510856779033684,-0.1776564505926953,-0.02457331203574192,-0.04163849501323646
466,VFC,0.6456789361224885,0.23349141799205855,-0.8771993648077591,0.9812761848965238,0.9862958031036779
467,VICI,-0.6090379911754918,-0.4719675344110327,0.6130533134759989,-0.8152118875357884,-0.7906582924760696
468,VLO,-0.7764047701658755,0.5910852397360099,0.9619693747998913,-0.8682774132078712,-0.8913494107802709
469,VMC,0.7298027685809865,0.033510027870116185,-0.22217685171731183,0.06587701246296991,0.06190054464709351
470,VRSK,0.8351847030446897,0.23384641898928116,-0.4677808561531129,0.2972102465105805,0.30604147062391207
471,VRSN,0.8119111494179636,0.28420510756461154,-0.4638690392220559,0.32506695498047483,0.30967217849558554
472,VRTX,-0.5676091423449988,-0.08223591982986488,0.8701071059284892,-0.9517454148808084,-0.9594613826829836
473,VTR,0.5440004518686633,0.5164649814227278,-0.5243191170691595,0.7319998346899548,0.7061242375587109
474,VTRS,0.6519943599008069,0.10380850461154933,-0.7488494139610931,0.7976087169688368,0.7888793104501735
475,VZ,0.55979527670138,0.4341345568601221,-0.7804921825247164,0.9603676428339224,0.9458977046988664
476,WAB,0.04126512853173718,0.18288791711228802,0.5101455686201878,-0.6019845360188294,-0.6203358466822663
477,WAT,0.30442701590077653,0.08583248209552664,-0.6817243571900422,0.6770671725337994,0.6876500048181367
478,WBA,0.6123968341102748,-0.05142288621673828,-0.7536345628433756,0.945655410278596,0.9309860216384642
479,WBD,0.7739307318802107,0.4996580426052575,-0.8325616355470281,0.9371409807410106,0.9220818908145118
480,WDC,0.6716356975488383,0.1583588419393548,-0.8214606688436665,0.9341691072540148,0.9218756737408964
481,WEC,-0.21275424713425162,0.17003045137014167,0.12718514412737367,0.06522719412725858,0.051768844076175845
482,WELL,0.6805460902089508,0.5075356465124208,-0.5410169093440341,0.6962105198176056,0.663974277657694
483,WFC,0.6510218323094706,0.2760741468176873,-0.5096112523199317,0.6969926770797917,0.685996769615453
484,WHR,0.774868315450994,0.2819317409168565,-0.8894093689745999,0.962852723951046,0.962336624373056
485,WM,-0.00866996517693393,0.046934633075069815,0.241924865529488,-0.41147379013808855,-0.36650481895465586
486,WMB,-0.5107295642793056,0.5359373951831892,0.7909947992071917,-0.49736742048960886,-0.5143136103867734
487,WMT,0.4609194503249007,0.04642548005959401,0.003621316625098107,-0.11990371608307629,-0.119419537882808
488,WRB,-0.7886199683054192,-0.12891749427354832,0.872866251043191,-0.6256343945171898,-0.6414425380737905
489,WRK,0.4926707153270638,0.11822811617314911,-0.7113131492048701,0.9246668772379317,0.9260443080228109
490,WST,0.9084674069191776,0.11738135260510249,-0.8465396871118502,0.7373638861767424,0.7329845605148828
491,WTW,0.33532440285146503,0.13286549792209246,0.03228384211330113,-0.02367588656152109,-0.04828230244812527
492,WY,0.6446887978336358,0.5957371164122811,-0.5483613736244434,0.8314809426968748,0.800947776335988
493,WYNN,0.37969889281043223,0.19981358748990086,-0.0455671715328238,-0.1856632368101424,-0.21162521459341954
494,XEL,-0.23711736410109793,0.17930930365740705,0.1977537637388555,0.027471541080014372,0.005535440112197308
495,XOM,-0.6964242879486365,0.5744505523805941,0.963128471841435,-0.9456193679932235,-0.9649831631237331
496,XRAY,0.8617885384589626,0.12425815982433715,-0.8969655616140823,0.8712040807185891,0.8645795599062919
497,XYL,0.5487390221460198,0.22327680331956268,-0.5674409465731755,0.29454981893689425,0.33373165600898413
498,YUM,0.47033339367789695,0.21416062268448538,-0.14521810548255035,-0.12796849996374915,-0.1463668380817193
499,ZBH,0.5753568540413384,0.10859769231467106,-0.37961471750250475,0.15274828632089485,0.16255843681507423
500,ZBRA,0.8217708205457827,0.23055518600942587,-0.934880454779475,0.924258511928616,0.925686060774377
501,ZION,0.34617149611686054,0.24270027000914826,-0.5135424246111904,0.7889687318292516,0.7876837410943648
502,ZTS,0.8964000019603928,0.11463852992721199,-0.8774696731816835,0.8392354924493519,0.8253909988446807
